"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.3689,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.94005,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.86286,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.16936,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.595,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.77789,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.8447,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.91471,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.14138,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.18466,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.9478,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.83503,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.92876,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.00601,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.17923,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.12063,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.00887,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.91329,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.00204,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.24026,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.44576,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.82164,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.3532,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.8659,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.3363,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.8011,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",102.0192,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",102.0668,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",102.0105,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.8719,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.6118,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.5696,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.8685,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",102.1811,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",102.4897,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",102.6896,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.9427,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",103.2372,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",103.3868,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",103.4471,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",103.4815,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",103.5492,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",103.6226,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",103.6039,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",103.4564,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",103.3435,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",103.2946,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.5406,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",100.4322,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",100.6549,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.0196,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.1385,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.97139,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.93571,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.17163,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",94.92226,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",94.61427,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",94.64055,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.06501,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.2991,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.57775,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.25139,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.79563,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.39469,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.39713,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.51033,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.48009,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.40382,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.28532,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.1111,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.17681,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.19165,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.01506,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.46356,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.14117,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.20776,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.64198,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.14502,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.21155,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",98.99374,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.64044,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.48515,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.50784,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.66853,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.79543,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.6917,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.45441,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.48905,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.70669,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.17284,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.56296,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.23117,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.5736,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.63647,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",96.53593,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",96.03851,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",95.6007,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",95.26308,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",94.66167,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",93.93017,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",94.12311,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",94.76738,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",95.57133,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",96.37487,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.88043,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.21655,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",96.98646,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.09105,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",95.61276,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",95.79855,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",96.27069,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",96.43538,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",96.16961,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",96.01315,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",96.12666,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",96.47785,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",96.78745,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",97.21814,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",97.88665,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.84915,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.75964,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5717,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.1034,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.7115,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.7787,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.2453,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.9582,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.0942,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.388,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.9466,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.6586,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",103.2302,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",103.6022,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",103.7054,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",104.129,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",104.1445,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",103.7496,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.7654,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-06",100.5384,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-07",100.1796,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.83273,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.55576,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.12632,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.48403,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.7083,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.02813,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.52878,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.21452,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.14658,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.32078,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.72032,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.21699,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.71358,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.14427,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.4146,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.48283,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.52624,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.54165,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.72366,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.13299,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.5747,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.82131,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.18,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.8242,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.4053,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.8531,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-10",102.2174,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.4903,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.5439,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-01",102.489,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-02",102.4266,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-03",102.3967,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-04",102.4109,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-05",102.4522,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-06",102.3703,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-07",102.0061,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-08",101.3941,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.9154,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.6755,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.6661,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.7951,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.9552,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-02",101.0013,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.996,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.9687,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.9503,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.7449,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.3546,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.92916,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.659,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.56844,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.55993,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.65519,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.86818,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.0798,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.2463,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3687,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.4768,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.5817,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6282,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.5859,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.5378,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5571,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.6651,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.7816,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.933,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1212,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.3824,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.6146,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.7676,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.7318,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.546,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.2528,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.0244,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.9134,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.8704,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.9154,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.0451,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.2179,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.4355,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.5547,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.5666,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.4927,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.3276,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.083,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.7421,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3983,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.16812,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.67581,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.71858,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.24718,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.30445,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.71085,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.00715,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.57195,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.58746,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.92107,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.66342,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.97929,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.1807,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.9943,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.651,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-08",102.2576,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-09",102.6929,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-10",102.924,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-11",102.7556,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-12",102.5213,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-01",102.3293,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-02",102.1124,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-03",102.0046,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-04",102.0043,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.0819,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.1807,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.1386,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.9589,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.8521,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.8621,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.9732,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.9151,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.6059,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-02",101.0253,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.3395,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.1124,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1472,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.0815,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.90675,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.66455,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.6216,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.77379,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.8892,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.72491,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.64957,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.88523,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.2136,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.4785,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.4419,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0724,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.76677,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.6118,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.50599,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.49877,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.52734,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.60841,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.80959,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.98391,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.122,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1781,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3003,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.4063,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.4296,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.3981,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.4112,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.6707,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.9148,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.0807,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.245,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.2735,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2101,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0644,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8742,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8523,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8375,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8711,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.842,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6376,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3579,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.1506,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.1217,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1739,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.2204,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.3162,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.2435,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.96937,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.9022,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.0596,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3195,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.6324,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-05",94.59586,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-06",94.21391,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-07",93.74316,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-08",93.23917,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-09",92.15991,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-10",90.38488,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-11",88.77919,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2008-12",87.6711,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-01",86.75753,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-02",86.00603,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-03",85.89855,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-04",86.94642,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-05",88.09756,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-06",88.77999,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-07",89.76003,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-08",91.58404,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-09",93.80441,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-10",95.37106,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-11",95.86306,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2009-12",95.67379,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-01",95.93104,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-02",96.62543,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.58971,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-04",98.98933,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.6673,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-06",101.9813,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.7528,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-08",103.0359,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-09",102.6542,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.9484,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.6943,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.3146,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-01",103.2572,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-02",103.6625,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-03",103.688,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-04",103.382,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-05",103.1728,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-06",103.1964,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-07",103.0413,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-08",101.9317,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.1701,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.18592,
